ID,rodada,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,estadio,mandante_placar,visitante_placar,mandante_estado,visitante_estado,ano,mes,dia_semana,resultado,total_gols
667,10,2004-06-20,16:00,Botafogo-RJ,Ponte Preta,,,,,Ponte Preta,Caio Martins,0,1,RJ,SP,2004,6,Sunday,Vitória visitante,1
668,10,2004-06-20,16:00,Paysandu,Sao Paulo,,,,,Paysandu,Mangueirão,1,0,PA,SP,2004,6,Sunday,Vitória mandante,1
669,10,2004-06-20,16:00,Guarani,Criciuma,,,,,Guarani,Brinco de Ouro,2,1,SP,SC,2004,6,Sunday,Vitória mandante,3
670,10,2004-06-20,16:00,Juventude,Goias,,,,,-,Alfredo Jaconi,1,1,RS,GO,2004,6,Sunday,Empate,2
671,10,2004-06-20,18:00,Santos,Internacional,,,,,Santos,Vila Belmiro,3,0,SP,RS,2004,6,Sunday,Vitória mandante,3
672,10,2004-06-20,18:00,Atlético-MG,Fluminense,,,,,Atletico-MG,Mineirão,2,1,MG,RJ,2004,6,Sunday,Vitória mandante,3
588,3,2004-06-24,20:30,Sao Caetano,Juventude,,,,,Sao Caetano,Anacleto Campanella,1,0,SP,RS,2004,6,Thursday,Vitória mandante,1
673,11,2004-06-26,16:00,Criciuma,Gremio,,,,,Gremio,Heriberto Hulse,1,2,SC,RS,2004,6,Saturday,Vitória visitante,3
674,11,2004-06-26,16:00,Coritiba,Parana,,,,,-,Couto Pereira,1,1,PR,PR,2004,6,Saturday,Empate,2
675,11,2004-06-26,18:00,Flamengo,Figueirense,,,,,Figueirense,Raulino de Oliveira,0,3,RJ,SC,2004,6,Saturday,Vitória visitante,3
676,11,2004-06-26,18:00,Santos,Guarani,,,,,Santos,Pacaembu,2,1,SP,SP,2004,6,Saturday,Vitória mandante,3
677,11,2004-06-27,16:00,Internacional,Vasco,,,,,Vasco,Beira Rio,1,3,RS,RJ,2004,6,Sunday,Vitória visitante,4
678,11,2004-06-27,16:00,Juventude,Corinthians,,,,,Juventude,Alfredo Jaconi,1,0,RS,SP,2004,6,Sunday,Vitória mandante,1
679,11,2004-06-27,16:00,Botafogo-RJ,Fluminense,,,,,-,Maracanã,3,3,RJ,RJ,2004,6,Sunday,Empate,6
680,11,2004-06-27,16:00,Palmeiras,Sao Paulo,,,,,Palmeiras,Pacaembu,2,1,SP,SP,2004,6,Sunday,Vitória mandante,3
681,11,2004-06-27,16:00,Paysandu,Vitoria,,,,,Paysandu,Mangueirão,4,2,PA,BA,2004,6,Sunday,Vitória mandante,6
682,11,2004-06-27,17:00,Goias,Sao Caetano,,,,,Goias,Serra Dourada,3,2,GO,SP,2004,6,Sunday,Vitória mandante,5
683,11,2004-06-27,18:00,Ponte Preta,Cruzeiro,,,,,Ponte Preta,Moisés Lucarelli,1,0,SP,MG,2004,6,Sunday,Vitória mandante,1
684,11,2004-06-27,18:00,Atlético-MG,Athletico-PR,,,,,Athletico-PR,Mineirão,0,1,MG,PR,2004,6,Sunday,Vitória visitante,1
685,12,2004-07-03,16:00,Internacional,Criciuma,,,,,Internacional,Beira Rio,3,0,RS,SC,2004,7,Saturday,Vitória mandante,3
686,12,2004-07-03,16:00,Sao Paulo,Ponte Preta,,,,,Sao Paulo,Morumbi,2,0,SP,SP,2004,7,Saturday,Vitória mandante,2
687,12,2004-07-03,16:00,Athletico-PR,Juventude,,,,,Athletico-PR,Arena da Baixada,4,1,PR,RS,2004,7,Saturday,Vitória mandante,5
688,12,2004-07-03,16:00,Figueirense,Vasco,,,,,-,Orlando Scarpelli,2,2,SC,RJ,2004,7,Saturday,Empate,4
689,12,2004-07-03,17:00,Vitoria,Goias,,,,,-,Barradão,0,0,BA,GO,2004,7,Saturday,Empate,0
690,12,2004-07-03,18:00,Guarani,Atlético-MG,,,,,-,Brinco de Ouro,1,1,SP,MG,2004,7,Saturday,Empate,2
691,12,2004-07-03,18:00,Fluminense,Gremio,,,,,Fluminense,Maracanã,2,0,RJ,RS,2004,7,Saturday,Vitória mandante,2
692,12,2004-07-04,16:00,Parana,Palmeiras,,,,,Palmeiras,Pinheirão,1,2,PR,SP,2004,7,Sunday,Vitória visitante,3
693,12,2004-07-04,16:00,Sao Caetano,Botafogo-RJ,,,,,Botafogo-RJ,Anacleto Campanella,1,2,SP,RJ,2004,7,Sunday,Vitória visitante,3
694,12,2004-07-04,16:00,Corinthians,Santos,,,,,Santos,Pacaembu,2,3,SP,SP,2004,7,Sunday,Vitória visitante,5
695,12,2004-07-04,18:00,Flamengo,Paysandu,,,,,Flamengo,Raulino de Oliveira,4,1,RJ,PA,2004,7,Sunday,Vitória mandante,5
696,12,2004-07-04,18:00,Cruzeiro,Coritiba,,,,,Coritiba,Mineirão,0,3,MG,PR,2004,7,Sunday,Vitória visitante,3
697,13,2004-07-06,20:30,Sao Paulo,Atlético-MG,,,,,Sao Paulo,Morumbi,1,0,SP,MG,2004,7,Tuesday,Vitória mandante,1
698,13,2004-07-06,20:30,Goias,Fluminense,,,,,Goias,Serra Dourada,4,0,GO,RJ,2004,7,Tuesday,Vitória mandante,4
699,13,2004-07-06,20:30,Gremio,Figueirense,,,,,-,Olímpico,2,2,RS,SC,2004,7,Tuesday,Empate,4
700,13,2004-07-06,20:30,Vasco,Vitoria,,,,,Vasco,São Januário,3,1,RJ,BA,2004,7,Tuesday,Vitória mandante,4
701,13,2004-07-07,20:30,Botafogo-RJ,Internacional,,,,,Botafogo-RJ,Caio Martins,5,1,RJ,RS,2004,7,Wednesday,Vitória mandante,6
702,13,2004-07-07,20:30,Parana,Athletico-PR,,,,,Parana,Pinheirão,1,0,PR,PR,2004,7,Wednesday,Vitória mandante,1
703,13,2004-07-07,20:30,Cruzeiro,Guarani,,,,,Cruzeiro,Mineirão,2,0,MG,SP,2004,7,Wednesday,Vitória mandante,2
704,13,2004-07-07,20:30,Palmeiras,Juventude,,,,,Palmeiras,Parque Antártica,4,1,SP,RS,2004,7,Wednesday,Vitória mandante,5
705,13,2004-07-07,20:30,Paysandu,Sao Caetano,,,,,-,Mangueirão,0,0,PA,SP,2004,7,Wednesday,Empate,0
706,13,2004-07-07,21:45,Criciuma,Flamengo,,,,,-,Heriberto Hulse,1,1,SC,RJ,2004,7,Wednesday,Empate,2
707,13,2004-07-07,21:45,Ponte Preta,Santos,,,,,Santos,Moisés Lucarelli,0,4,SP,SP,2004,7,Wednesday,Vitória visitante,4
708,13,2004-07-07,21:45,Coritiba,Corinthians,,,,,Corinthians,Couto Pereira,1,2,PR,SP,2004,7,Wednesday,Vitória visitante,3
709,14,2004-07-10,15:30,Ponte Preta,Guarani,,,,,Ponte Preta,Moisés Lucarelli,3,1,SP,SP,2004,7,Saturday,Vitória mandante,4
710,14,2004-07-10,16:00,Internacional,Gremio,,,,,Internacional,Beira Rio,2,0,RS,RS,2004,7,Saturday,Vitória mandante,2
711,14,2004-07-10,16:00,Santos,Sao Paulo,,,,,Santos,Vila Belmiro,2,1,SP,SP,2004,7,Saturday,Vitória mandante,3
712,14,2004-07-10,16:00,Vitoria,Botafogo-RJ,,,,,Vitoria,Barradão,1,0,BA,RJ,2004,7,Saturday,Vitória mandante,1
713,14,2004-07-10,16:00,Flamengo,Vasco,,,,,Vasco,Maracanã,0,1,RJ,RJ,2004,7,Saturday,Vitória visitante,1
714,14,2004-07-10,16:00,Juventude,Coritiba,,,,,Juventude,Alfredo Jaconi,1,0,RS,PR,2004,7,Saturday,Vitória mandante,1
715,14,2004-07-10,17:00,Goias,Paysandu,,,,,Goias,Serra Dourada,3,2,GO,PA,2004,7,Saturday,Vitória mandante,5
716,14,2004-07-10,18:00,Corinthians,Parana,,,,,Corinthians,Pacaembu,1,0,SP,PR,2004,7,Saturday,Vitória mandante,1
717,14,2004-07-10,18:00,Athletico-PR,Palmeiras,,,,,-,Arena da Baixada,0,0,PR,SP,2004,7,Saturday,Empate,0
718,14,2004-07-10,20:30,Figueirense,Criciuma,,,,,Figueirense,Orlando Scarpelli,2,0,SC,SC,2004,7,Saturday,Vitória mandante,2
719,14,2004-07-10,20:30,Fluminense,Sao Caetano,,,,,Fluminense,Raulino de Oliveira,1,0,RJ,SP,2004,7,Saturday,Vitória mandante,1
720,14,2004-07-10,20:30,Atlético-MG,Cruzeiro,,,,,Atletico-MG,Mineirão,2,0,MG,MG,2004,7,Saturday,Vitória mandante,2
721,15,2004-07-13,20:30,Atlético-MG,Vitoria,,,,,-,Independência,1,1,MG,BA,2004,7,Tuesday,Empate,2
722,15,2004-07-13,20:30,Corinthians,Criciuma,,,,,Corinthians,Pacaembu,1,0,SP,SC,2004,7,Tuesday,Vitória mandante,1
723,15,2004-07-13,20:30,Juventude,Fluminense,,,,,Juventude,Alfredo Jaconi,2,1,RS,RJ,2004,7,Tuesday,Vitória mandante,3
724,15,2004-07-13,20:30,Gremio,Cruzeiro,,,,,Cruzeiro,Olímpico,2,3,RS,MG,2004,7,Tuesday,Vitória visitante,5
725,15,2004-07-13,20:30,Guarani,Internacional,,,,,Guarani,Brinco de Ouro,2,1,SP,RS,2004,7,Tuesday,Vitória mandante,3
726,15,2004-07-13,20:30,Figueirense,Parana,,,,,-,Orlando Scarpelli,0,0,SC,PR,2004,7,Tuesday,Empate,0
727,15,2004-07-13,20:30,Paysandu,Ponte Preta,,,,,Paysandu,Mangueirão,3,0,PA,SP,2004,7,Tuesday,Vitória mandante,3
728,15,2004-07-13,20:30,Athletico-PR,Goias,,,,,Athletico-PR,Arena da Baixada,6,0,PR,GO,2004,7,Tuesday,Vitória mandante,6
729,15,2004-07-13,20:30,Vasco,Coritiba,,,,,Coritiba,São Januário,2,3,RJ,PR,2004,7,Tuesday,Vitória visitante,5
730,15,2004-07-13,20:30,Sao Caetano,Sao Paulo,,,,,-,Anacleto Campanella,0,0,SP,SP,2004,7,Tuesday,Empate,0
731,15,2004-07-13,21:45,Botafogo-RJ,Palmeiras,,,,,-,Caio Martins,1,1,RJ,SP,2004,7,Tuesday,Empate,2
732,15,2004-07-13,21:45,Santos,Flamengo,,,,,Santos,Vila Belmiro,2,0,SP,RJ,2004,7,Tuesday,Vitória mandante,2
733,16,2004-07-17,16:00,Cruzeiro,Botafogo-RJ,,,,,Cruzeiro,Mineirão,3,2,MG,RJ,2004,7,Saturday,Vitória mandante,5
734,16,2004-07-17,16:00,Internacional,Athletico-PR,,,,,Internacional,Beira Rio,6,0,RS,PR,2004,7,Saturday,Vitória mandante,6
735,16,2004-07-17,16:00,Palmeiras,Gremio,,,,,Palmeiras,Parque Antártica,2,0,SP,RS,2004,7,Saturday,Vitória mandante,2
736,16,2004-07-17,16:00,Vitoria,Corinthians,,,,,-,Barradão,1,1,BA,SP,2004,7,Saturday,Empate,2
737,16,2004-07-17,16:00,Parana,Sao Caetano,,,,,Sao Caetano,Pinheirão,0,1,PR,SP,2004,7,Saturday,Vitória visitante,1
738,16,2004-07-17,17:00,Goias,Guarani,,,,,Goias,Serra Dourada,2,0,GO,SP,2004,7,Saturday,Vitória mandante,2
739,16,2004-07-17,18:00,Flamengo,Juventude,,,,,Juventude,Raulino de Oliveira,0,1,RJ,RS,2004,7,Saturday,Vitória visitante,1
740,16,2004-07-17,18:00,Fluminense,Santos,,,,,Fluminense,Maracanã,1,0,RJ,SP,2004,7,Saturday,Vitória mandante,1
741,16,2004-07-17,20:30,Criciuma,Atlético-MG,,,,,Criciuma,Heriberto Hulse,4,2,SC,MG,2004,7,Saturday,Vitória mandante,6
742,16,2004-07-17,20:30,Coritiba,Paysandu,,,,,-,Couto Pereira,1,1,PR,PA,2004,7,Saturday,Empate,2
743,16,2004-07-17,20:30,Ponte Preta,Vasco,,,,,Ponte Preta,Moisés Lucarelli,3,2,SP,RJ,2004,7,Saturday,Vitória mandante,5
744,16,2004-07-17,20:30,Sao Paulo,Figueirense,,,,,Sao Paulo,Morumbi,2,1,SP,SC,2004,7,Saturday,Vitória mandante,3
745,17,2004-07-20,19:00,Gremio,Parana,,,,,Gremio,Olímpico,4,0,RS,PR,2004,7,Tuesday,Vitória mandante,4
746,17,2004-07-20,20:30,Corinthians,Internacional,,,,,-,Pacaembu,0,0,SP,RS,2004,7,Tuesday,Empate,0
747,17,2004-07-20,20:30,Juventude,Vitoria,,,,,Juventude,Alfredo Jaconi,3,2,RS,BA,2004,7,Tuesday,Vitória mandante,5
748,17,2004-07-20,20:30,Atlético-MG,Goias,,,,,Goias,Mineirão,0,2,MG,GO,2004,7,Tuesday,Vitória visitante,2
749,17,2004-07-20,20:30,Guarani,Flamengo,,,,,Flamengo,Brinco de Ouro,0,1,SP,RJ,2004,7,Tuesday,Vitória visitante,1
750,17,2004-07-20,20:30,Figueirense,Coritiba,,,,,-,Orlando Scarpelli,1,1,SC,PR,2004,7,Tuesday,Empate,2
751,17,2004-07-20,20:30,Paysandu,Palmeiras,,,,,Paysandu,Mangueirão,1,0,PA,SP,2004,7,Tuesday,Vitória mandante,1
752,17,2004-07-20,20:30,Sao Caetano,Ponte Preta,,,,,Ponte Preta,Anacleto Campanella,0,1,SP,SP,2004,7,Tuesday,Vitória visitante,1
753,17,2004-07-20,20:30,Vasco,Cruzeiro,,,,,Vasco,São Januário,3,2,RJ,MG,2004,7,Tuesday,Vitória mandante,5
754,17,2004-07-20,21:45,Botafogo-RJ,Sao Paulo,,,,,Botafogo-RJ,Caio Martins,1,0,RJ,SP,2004,7,Tuesday,Vitória mandante,1
755,17,2004-07-20,21:45,Athletico-PR,Fluminense,,,,,Athletico-PR,Arena da Baixada,4,1,PR,RJ,2004,7,Tuesday,Vitória mandante,5
756,17,2004-07-20,21:45,Santos,Criciuma,,,,,Santos,Vila Belmiro,5,2,SP,SC,2004,7,Tuesday,Vitória mandante,7
757,18,2004-07-24,16:00,Fluminense,Corinthians,,,,,Fluminense,Maracanã,2,0,RJ,SP,2004,7,Saturday,Vitória mandante,2
758,18,2004-07-24,16:00,Internacional,Juventude,,,,,Juventude,Beira Rio,1,2,RS,RS,2004,7,Saturday,Vitória visitante,3
759,18,2004-07-24,16:00,Sao Paulo,Vasco,,,,,Sao Paulo,Morumbi,1,0,SP,RJ,2004,7,Saturday,Vitória mandante,1
760,18,2004-07-24,16:00,Coritiba,Botafogo-RJ,,,,,Coritiba,Couto Pereira,1,0,PR,RJ,2004,7,Saturday,Vitória mandante,1
761,18,2004-07-24,16:00,Criciuma,Athletico-PR,,,,,Criciuma,Heriberto Hulse,4,1,SC,PR,2004,7,Saturday,Vitória mandante,5
762,18,2004-07-24,17:00,Vitoria,Guarani,,,,,Vitoria,Barradão,3,2,BA,SP,2004,7,Saturday,Vitória mandante,5
763,18,2004-07-24,18:00,Flamengo,Atlético-MG,,,,,-,Raulino de Oliveira,0,0,RJ,MG,2004,7,Saturday,Empate,0
764,18,2004-07-24,18:00,Cruzeiro,Sao Caetano,,,,,Sao Caetano,Mineirão,0,1,MG,SP,2004,7,Saturday,Vitória visitante,1
765,18,2004-07-24,20:30,Goias,Santos,,,,,-,Serra Dourada,3,3,GO,SP,2004,7,Saturday,Empate,6
766,18,2004-07-24,20:30,Palmeiras,Figueirense,,,,,-,Parque Antártica,0,0,SP,SC,2004,7,Saturday,Empate,0
767,18,2004-07-24,20:30,Ponte Preta,Gremio,,,,,Ponte Preta,Moisés Lucarelli,1,0,SP,RS,2004,7,Saturday,Vitória mandante,1
768,18,2004-07-24,20:30,Parana,Paysandu,,,,,Parana,Pinheirão,2,0,PR,PA,2004,7,Saturday,Vitória mandante,2
769,19,2004-07-28,20:30,Botafogo-RJ,Flamengo,,,,,-,Maracanã,0,0,RJ,RJ,2004,7,Wednesday,Empate,0
770,19,2004-07-28,20:30,Corinthians,Cruzeiro,,,,,Corinthians,Pacaembu,1,0,SP,MG,2004,7,Wednesday,Vitória mandante,1
771,19,2004-07-28,20:30,Athletico-PR,Ponte Preta,,,,,Athletico-PR,Arena da Baixada,4,0,PR,SP,2004,7,Wednesday,Vitória mandante,4
772,19,2004-07-28,20:30,Gremio,Vitoria,,,,,Gremio,Olímpico,4,0,RS,BA,2004,7,Wednesday,Vitória mandante,4
773,19,2004-07-28,20:30,Paysandu,Criciuma,,,,,-,Mangueirão,2,2,PA,SC,2004,7,Wednesday,Empate,4
774,19,2004-07-28,21:45,Figueirense,Fluminense,,,,,Figueirense,Orlando Scarpelli,2,1,SC,RJ,2004,7,Wednesday,Vitória mandante,3
775,19,2004-07-28,21:45,Guarani,Palmeiras,,,,,Guarani,Brinco de Ouro,1,0,SP,SP,2004,7,Wednesday,Vitória mandante,1
776,19,2004-07-28,21:45,Juventude,Sao Paulo,,,,,Sao Paulo,Alfredo Jaconi,1,2,RS,SP,2004,7,Wednesday,Vitória visitante,3
777,19,2004-07-29,20:30,Vasco,Goias,,,,,Vasco,São Januário,3,1,RJ,GO,2004,7,Thursday,Vitória mandante,4
778,19,2004-07-29,20:30,Sao Caetano,Internacional,,,,,Sao Caetano,Anacleto Campanella,2,0,SP,RS,2004,7,Thursday,Vitória mandante,2
779,19,2004-07-29,20:30,Atlético-MG,Parana,,,,,Atletico-MG,Mineirão,4,1,MG,PR,2004,7,Thursday,Vitória mandante,5
780,19,2004-07-29,20:30,Santos,Coritiba,,,,,Santos,Vila Belmiro,4,2,SP,PR,2004,7,Thursday,Vitória mandante,6
781,20,2004-07-31,16:00,Fluminense,Cruzeiro,,,,,-,Maracanã,0,0,RJ,MG,2004,7,Saturday,Empate,0
782,20,2004-07-31,16:00,Athletico-PR,Gremio,,,,,-,Arena da Baixada,0,0,PR,RS,2004,7,Saturday,Empate,0
783,20,2004-08-01,16:00,Flamengo,Palmeiras,,,,,Palmeiras,Raulino de Oliveira,0,1,RJ,SP,2004,8,Sunday,Vitória visitante,1
784,20,2004-08-01,16:00,Juventude,Vasco,,,,,-,Alfredo Jaconi,1,1,RS,RJ,2004,8,Sunday,Empate,2
785,20,2004-08-01,16:00,Criciuma,Ponte Preta,,,,,Criciuma,Heriberto Hulse,3,1,SC,SP,2004,8,Sunday,Vitória mandante,4
786,20,2004-08-01,16:00,Corinthians,Sao Caetano,,,,,Corinthians,Pacaembu,2,0,SP,SP,2004,8,Sunday,Vitória mandante,2
787,20,2004-08-01,16:00,Santos,Paysandu,,,,,Santos,Vila Belmiro,6,0,SP,PA,2004,8,Sunday,Vitória mandante,6
788,20,2004-08-01,16:00,Atlético-MG,Figueirense,,,,,Atletico-MG,Independência,3,1,MG,SC,2004,8,Sunday,Vitória mandante,4
789,20,2004-08-01,17:00,Goias,Parana,,,,,Goias,Serra Dourada,3,0,GO,PR,2004,8,Sunday,Vitória mandante,3
790,20,2004-08-01,17:00,Vitoria,Coritiba,,,,,-,Barradão,2,2,BA,PR,2004,8,Sunday,Empate,4
791,20,2004-08-01,18:00,Internacional,Sao Paulo,,,,,-,Beira Rio,1,1,RS,SP,2004,8,Sunday,Empate,2
792,20,2004-08-01,18:00,Guarani,Botafogo-RJ,,,,,Botafogo-RJ,Brinco de Ouro,0,2,SP,RJ,2004,8,Sunday,Vitória visitante,2
793,21,2004-08-04,20:30,Ponte Preta,Fluminense,,,,,Ponte Preta,Moisés Lucarelli,3,2,SP,RJ,2004,8,Wednesday,Vitória mandante,5
794,21,2004-08-04,20:30,Palmeiras,Goias,,,,,Goias,Parque Antártica,0,3,SP,GO,2004,8,Wednesday,Vitória visitante,3
795,21,2004-08-04,20:30,Figueirense,Guarani,,,,,-,Orlando Scarpelli,1,1,SC,SP,2004,8,Wednesday,Empate,2
796,21,2004-08-04,20:30,Sao Caetano,Athletico-PR,,,,,Athletico-PR,Anacleto Campanella,0,3,SP,PR,2004,8,Wednesday,Vitória visitante,3
797,21,2004-08-04,20:30,Paysandu,Atlético-MG,,,,,Paysandu,Mangueirão,2,1,PA,MG,2004,8,Wednesday,Vitória mandante,3
798,21,2004-08-04,20:30,Parana,Criciuma,,,,,Criciuma,Pinheirão,0,3,PR,SC,2004,8,Wednesday,Vitória visitante,3
799,21,2004-08-04,21:45,Vasco,Corinthians,,,,,Corinthians,São Januário,1,3,RJ,SP,2004,8,Wednesday,Vitória visitante,4
800,21,2004-08-04,21:45,Coritiba,Flamengo,,,,,Coritiba,Couto Pereira,1,0,PR,RJ,2004,8,Wednesday,Vitória mandante,1
801,21,2004-08-04,21:45,Gremio,Santos,,,,,Gremio,Olímpico,3,1,RS,SP,2004,8,Wednesday,Vitória mandante,4
802,21,2004-08-05,20:30,Botafogo-RJ,Juventude,,,,,Juventude,Caio Martins,0,1,RJ,RS,2004,8,Thursday,Vitória visitante,1
803,21,2004-08-05,20:30,Cruzeiro,Internacional,,,,,Cruzeiro,Mineirão,2,0,MG,RS,2004,8,Thursday,Vitória mandante,2
804,21,2004-08-05,20:30,Sao Paulo,Vitoria,,,,,Sao Paulo,Morumbi,2,1,SP,BA,2004,8,Thursday,Vitória mandante,3
805,22,2004-08-07,16:00,Fluminense,Parana,,,,,Fluminense,Raulino de Oliveira,3,1,RJ,PR,2004,8,Saturday,Vitória mandante,4
806,22,2004-08-07,16:00,Santos,Sao Caetano,,,,,Sao Caetano,Vila Belmiro,0,1,SP,SP,2004,8,Saturday,Vitória visitante,1
807,22,2004-08-07,16:00,Goias,Coritiba,,,,,Coritiba,Serra Dourada,1,2,GO,PR,2004,8,Saturday,Vitória visitante,3
808,22,2004-08-07,18:00,Atlético-MG,Gremio,,,,,Atletico-MG,Independência,3,0,MG,RS,2004,8,Saturday,Vitória mandante,3
809,22,2004-08-08,16:00,Flamengo,Sao Paulo,,,,,Flamengo,Raulino de Oliveira,1,0,RJ,SP,2004,8,Sunday,Vitória mandante,1
810,22,2004-08-08,16:00,Corinthians,Botafogo-RJ,,,,,-,Pacaembu,2,2,SP,RJ,2004,8,Sunday,Empate,4
811,22,2004-08-08,16:00,Internacional,Ponte Preta,,,,,Ponte Preta,Beira Rio,1,2,RS,SP,2004,8,Sunday,Vitória visitante,3
812,22,2004-08-08,16:00,Guarani,Paysandu,,,,,-,Brinco de Ouro,0,0,SP,PA,2004,8,Sunday,Empate,0
813,22,2004-08-08,16:00,Juventude,Figueirense,,,,,-,Alfredo Jaconi,0,0,RS,SC,2004,8,Sunday,Empate,0
814,22,2004-08-08,17:00,Vitoria,Cruzeiro,,,,,Vitoria,Barradão,3,2,BA,MG,2004,8,Sunday,Vitória mandante,5
815,22,2004-08-08,18:00,Criciuma,Palmeiras,,,,,Palmeiras,Heriberto Hulse,1,2,SC,SP,2004,8,Sunday,Vitória visitante,3
816,22,2004-08-08,18:00,Athletico-PR,Vasco,,,,,Athletico-PR,Arena da Baixada,2,0,PR,RJ,2004,8,Sunday,Vitória mandante,2
817,23,2004-08-11,20:30,Sao Paulo,Goias,,,,,Sao Paulo,Morumbi,4,0,SP,GO,2004,8,Wednesday,Vitória mandante,4
818,23,2004-08-11,20:30,Parana,Internacional,,,,,Internacional,Pinheirão,1,2,PR,RS,2004,8,Wednesday,Vitória visitante,3
819,23,2004-08-11,20:30,Ponte Preta,Vitoria,,,,,Ponte Preta,Moisés Lucarelli,1,0,SP,BA,2004,8,Wednesday,Vitória mandante,1
820,23,2004-08-11,20:30,Gremio,Guarani,,,,,-,Olímpico,1,1,RS,SP,2004,8,Wednesday,Empate,2
821,23,2004-08-11,20:30,Paysandu,Juventude,,,,,Juventude,Mangueirão,0,1,PA,RS,2004,8,Wednesday,Vitória visitante,1
822,23,2004-08-11,21:45,Figueirense,Corinthians,,,,,Corinthians,Orlando Scarpelli,0,1,SC,SP,2004,8,Wednesday,Vitória visitante,1
823,23,2004-08-11,21:45,Cruzeiro,Flamengo,,,,,Cruzeiro,Mineirão,2,0,MG,RJ,2004,8,Wednesday,Vitória mandante,2
824,23,2004-08-11,21:45,Vasco,Santos,,,,,Santos,São Januário,2,3,RJ,SP,2004,8,Wednesday,Vitória visitante,5
825,23,2004-08-12,20:30,Botafogo-RJ,Athletico-PR,,,,,-,Caio Martins,1,1,RJ,PR,2004,8,Thursday,Empate,2
826,23,2004-08-12,20:30,Sao Caetano,Atlético-MG,,,,,-,Anacleto Campanella,1,1,SP,MG,2004,8,Thursday,Empate,2
827,23,2004-08-12,20:30,Coritiba,Criciuma,,,,,Coritiba,Couto Pereira,1,0,PR,SC,2004,8,Thursday,Vitória mandante,1
828,23,2004-08-12,20:30,Palmeiras,Fluminense,,,,,Palmeiras,Parque Antártica,3,2,SP,RJ,2004,8,Thursday,Vitória mandante,5
829,24,2004-08-14,16:00,Internacional,Figueirense,,,,,Internacional,Beira Rio,4,0,RS,SC,2004,8,Saturday,Vitória mandante,4
830,24,2004-08-14,16:00,Juventude,Cruzeiro,,,,,Juventude,Alfredo Jaconi,1,0,RS,MG,2004,8,Saturday,Vitória mandante,1
831,24,2004-08-14,18:00,Flamengo,Gremio,,,,,Flamengo,Maracanã,3,0,RJ,RS,2004,8,Saturday,Vitória mandante,3
832,24,2004-08-14,18:00,Corinthians,Ponte Preta,,,,,Corinthians,Pacaembu,2,0,SP,SP,2004,8,Saturday,Vitória mandante,2
833,24,2004-08-15,16:00,Criciuma,Vasco,,,,,Criciuma,Heriberto Hulse,1,0,SC,RJ,2004,8,Sunday,Vitória mandante,1
834,24,2004-08-15,16:00,Atlético-MG,Palmeiras,,,,,Palmeiras,Mineirão,1,2,MG,SP,2004,8,Sunday,Vitória visitante,3
835,24,2004-08-15,16:00,Fluminense,Paysandu,,,,,-,Maracanã,1,1,RJ,PA,2004,8,Sunday,Empate,2
836,24,2004-08-15,16:00,Goias,Botafogo-RJ,,,,,Goias,Serra Dourada,3,1,GO,RJ,2004,8,Sunday,Vitória mandante,4
837,24,2004-08-15,16:00,Guarani,Coritiba,,,,,-,Brinco de Ouro,0,0,SP,PR,2004,8,Sunday,Empate,0
838,24,2004-08-15,17:00,Vitoria,Sao Caetano,,,,,Sao Caetano,Barradão,1,2,BA,SP,2004,8,Sunday,Vitória visitante,3
839,24,2004-08-15,18:00,Santos,Parana,,,,,Santos,Vila Belmiro,5,1,SP,PR,2004,8,Sunday,Vitória mandante,6
840,24,2004-08-15,18:00,Athletico-PR,Sao Paulo,,,,,Athletico-PR,Arena da Baixada,1,0,PR,SP,2004,8,Sunday,Vitória mandante,1
841,25,2004-08-18,20:30,Gremio,Juventude,,,,,Juventude,Olímpico,2,4,RS,RS,2004,8,Wednesday,Vitória visitante,6
842,25,2004-08-18,20:30,Figueirense,Athletico-PR,,,,,-,Orlando Scarpelli,1,1,SC,PR,2004,8,Wednesday,Empate,2
843,25,2004-08-18,20:30,Sao Caetano,Guarani,,,,,Sao Caetano,Anacleto Campanella,3,0,SP,SP,2004,8,Wednesday,Vitória mandante,3
844,25,2004-08-18,20:30,Cruzeiro,Goias,,,,,Goias,Mineirão,1,3,MG,GO,2004,8,Wednesday,Vitória visitante,4
845,25,2004-08-18,20:30,Palmeiras,Internacional,,,,,Palmeiras,Parque Antártica,3,1,SP,RS,2004,8,Wednesday,Vitória mandante,4
846,25,2004-08-18,20:30,Parana,Vitoria,,,,,Parana,Pinheirão,4,1,PR,BA,2004,8,Wednesday,Vitória mandante,5
847,25,2004-08-18,21:50,Botafogo-RJ,Santos,,,,,Botafogo-RJ,Caio Martins,2,0,RJ,SP,2004,8,Wednesday,Vitória mandante,2
848,25,2004-08-18,21:50,Paysandu,Corinthians,,,,,Paysandu,Mangueirão,2,1,PA,SP,2004,8,Wednesday,Vitória mandante,3
849,25,2004-08-18,21:50,Ponte Preta,Flamengo,,,,,Ponte Preta,Moisés Lucarelli,1,0,SP,RJ,2004,8,Wednesday,Vitória mandante,1
850,25,2004-08-19,20:30,Coritiba,Fluminense,,,,,Coritiba,Couto Pereira,2,0,PR,RJ,2004,8,Thursday,Vitória mandante,2
